skill_id,source_type,source_id,mention_text,matched_via,confidence,start_char,end_char
SKILL_0397,resume,40307,JavaScript,exact,1.0,72,82
SKILL_0152,resume,40307,Typescript,exact,1.0,84,94
SKILL_0532,resume,40307,GIT,alias,1.0,96,99
SKILL_0391,resume,40307,Agile,alias,1.0,107,112
SKILL_0527,resume,40307,CSS,alias,1.0,246,249
SKILL_0527,resume,40307,CSS,alias,1.0,262,265
SKILL_0527,resume,40307,CSS,alias,1.0,275,278
SKILL_0527,resume,40307,CSS,alias,1.0,292,295
SKILL_0391,resume,20215,Agile,alias,1.0,77,82
SKILL_0391,resume,20215,SCRUM,alias,1.0,83,88
SKILL_0031,resume,10047,IT Security,alias,1.0,22,33
SKILL_0272,resume,33454,Cisco,exact,1.0,108,113
SKILL_0304,resume,33454,Disaster recovery,alias,1.0,223,240
SKILL_0475,resume,16237,DNS,alias,1.0,207,210
SKILL_0446,resume,38593,Database Systems,alias,1.0,383,399
SKILL_0446,resume,38593,Database Systems,alias,1.0,415,431
SKILL_0408,resume,38593,Data Security,alias,1.0,468,481
SKILL_0396,resume,12588,Java,alias,1.0,140,144
SKILL_0396,resume,12588,Java,alias,1.0,201,205
SKILL_0396,resume,12588,Java,alias,1.0,212,216
SKILL_0396,resume,12588,Java,alias,1.0,234,238
SKILL_0396,resume,12588,Java,alias,1.0,259,263
SKILL_0396,resume,12588,Java,alias,1.0,304,308
SKILL_0396,resume,12588,JAVA,alias,1.0,404,408
SKILL_0546,resume,12588,Web services,exact,1.0,437,449
SKILL_0270,resume,12588,Apache Tomcat,exact,1.0,451,464
SKILL_0391,resume,12588,Agile,alias,1.0,495,500
SKILL_0391,resume,12588,Scrum,alias,1.0,501,506
SKILL_0546,resume,12588,web services,exact,1.0,837,849
SKILL_0546,resume,12588,web services,exact,1.0,910,922
SKILL_0396,resume,12588,Java,alias,1.0,929,933
SKILL_0396,resume,12588,Java,alias,1.0,973,977
SKILL_0266,resume,12588,AJAX,exact,1.0,1020,1024
SKILL_0397,resume,12588,JavaScript,exact,1.0,1026,1036
SKILL_0396,resume,12588,java,alias,1.0,1062,1066
SKILL_0396,resume,12588,Java,alias,1.0,1200,1204
SKILL_0534,resume,12588,UML,alias,1.0,1652,1655
SKILL_0495,resume,12588,IDE,alias,1.0,1824,1827
SKILL_0495,resume,12588,NetBeans,alias,1.0,1873,1881
SKILL_0277,resume,12588,Jenkins,alias,1.0,1979,1986
SKILL_0396,resume,12588,Java,alias,1.0,2161,2165
SKILL_0396,resume,12588,Java,alias,1.0,2195,2199
SKILL_0396,resume,12588,Java,alias,1.0,2211,2215
SKILL_0396,resume,12588,Java,alias,1.0,2227,2231
SKILL_0396,resume,12588,Java,alias,1.0,2250,2254
SKILL_0397,resume,35805,JAVASCRIPT,exact,1.0,14,24
SKILL_0400,resume,35805,PYTHON,alias,1.0,26,32
SKILL_0400,resume,35805,Python,alias,1.0,46,52
SKILL_0400,resume,35805,Python,alias,1.0,74,80
SKILL_0400,resume,35805,Python,alias,1.0,98,104
SKILL_0400,resume,35805,Python,alias,1.0,116,122
SKILL_0400,resume,35805,Python,alias,1.0,134,140
SKILL_0400,resume,35805,Python,alias,1.0,152,158
SKILL_0031,resume,27709,IT Security,alias,1.0,0,11
SKILL_0031,resume,27709,Information Security,alias,1.0,13,33
SKILL_0031,resume,27709,Cyber Security,exact,1.0,35,49
SKILL_0272,resume,27709,Cisco,exact,1.0,190,195
SKILL_0031,resume,27709,IT Security,alias,1.0,275,286
SKILL_0183,resume,1248,data warehouse,exact,1.0,97,111
SKILL_0442,resume,1248,data modelling,alias,1.0,642,656
SKILL_0396,resume,50715,Java,alias,1.0,0,4
SKILL_0546,resume,50715,Web Services,exact,1.0,12,24
SKILL_0436,resume,50715,AngularJS,alias,1.0,60,69
SKILL_0391,resume,50715,Agile,alias,1.0,110,115
SKILL_0274,resume,50715,DevOps,exact,1.0,117,123
SKILL_0396,resume,50715,Java,alias,1.0,125,129
SKILL_0396,resume,50715,Java,alias,1.0,146,150
SKILL_0396,resume,50715,Java,alias,1.0,167,171
SKILL_0396,resume,50715,Java,alias,1.0,188,192
SKILL_0511,resume,46150,Project Management,exact,1.0,17,35
SKILL_0511,resume,46150,Project Management,exact,1.0,103,121
SKILL_0031,resume,29872,IT Security,alias,1.0,1010,1021
SKILL_0396,resume,12467,Java,alias,1.0,103,107
SKILL_0396,resume,12467,Java,alias,1.0,598,602
SKILL_0396,resume,12467,Java,alias,1.0,767,771
SKILL_0546,resume,12467,Web Services,exact,1.0,927,939
SKILL_0269,resume,12467,Agile development,exact,1.0,1590,1607
SKILL_0119,resume,12467,selenium,alias,1.0,1672,1680
SKILL_0145,resume,12467,Ruby,alias,1.0,1703,1707
SKILL_0527,resume,12467,CSS,alias,1.0,1856,1859
SKILL_0397,resume,12467,JavaScript,exact,1.0,1869,1879
SKILL_0266,resume,12467,AJAX,exact,1.0,1927,1931
SKILL_0436,resume,12467,AngularJS,alias,1.0,2053,2062
SKILL_0396,resume,12467,Java,alias,1.0,2306,2310
SKILL_0546,resume,12467,Web Services,exact,1.0,2573,2585
SKILL_0396,resume,12467,Java,alias,1.0,2608,2612
SKILL_0436,resume,12467,IO,alias,1.0,2682,2684
SKILL_0269,resume,12467,Agile Development,exact,1.0,2856,2873
SKILL_0153,resume,12467,.NET,alias,1.0,2875,2879
SKILL_0546,resume,12467,Web Services,exact,1.0,3067,3079
SKILL_0132,resume,12467,Hadoop,exact,1.0,3205,3211
SKILL_0532,resume,12467,GIT,alias,1.0,3322,3325
SKILL_0391,resume,12467,Agile,alias,1.0,3369,3374
SKILL_0391,resume,12467,SCRUM,alias,1.0,3394,3399
SKILL_0446,resume,12467,Database Systems,alias,1.0,3896,3912
SKILL_0396,resume,12467,Java,alias,1.0,4018,4022
SKILL_0335,resume,12467,Scala,exact,1.0,4027,4032
SKILL_0396,resume,12467,Java,alias,1.0,4162,4166
SKILL_0128,resume,12467,C#,exact,1.0,4189,4191
SKILL_0397,resume,12467,JavaScript,exact,1.0,4193,4203
SKILL_0396,resume,12467,Java,alias,1.0,4254,4258
SKILL_0132,resume,12467,Hadoop,exact,1.0,4399,4405
SKILL_0396,resume,12467,Java,alias,1.0,4447,4451
SKILL_0396,resume,12467,Java,alias,1.0,4478,4482
SKILL_0396,resume,12467,Java,alias,1.0,4509,4513
SKILL_0396,resume,12467,Java,alias,1.0,4530,4534
SKILL_0396,resume,12467,Java,alias,1.0,4546,4550
SKILL_0511,resume,25698,Project Management,exact,1.0,211,229
SKILL_0431,resume,48584,Cloud Computing,alias,1.0,119,134
SKILL_0031,resume,48584,Cyber Security,exact,1.0,230,244
SKILL_0098,resume,48584,Nmap,alias,1.0,348,352
SKILL_0098,resume,48584,Metasploit,alias,1.0,354,364
SKILL_0400,resume,48584,Python,alias,1.0,376,382
SKILL_0436,resume,48584,Powershell,alias,1.0,384,394
SKILL_0031,resume,48584,Cyber Security,exact,1.0,442,456
SKILL_0546,resume,48584,Web Services,exact,1.0,465,477
SKILL_0031,resume,48584,IT Security,alias,1.0,682,693
SKILL_0111,resume,46266,Risk Management,exact,1.0,46,61
SKILL_0304,resume,46266,Disaster Recovery,alias,1.0,161,178
SKILL_0031,resume,46266,Information Security,alias,1.0,366,386
SKILL_0132,resume,49304,Hadoop,exact,1.0,24,30
SKILL_0132,resume,49304,Hadoop,exact,1.0,45,51
SKILL_0132,resume,49304,Hadoop,exact,1.0,62,68
SKILL_0335,resume,49304,Scala,exact,1.0,104,109
SKILL_0546,resume,49304,Web Services,exact,1.0,143,155
SKILL_0391,resume,49304,Agile,alias,1.0,157,162
SKILL_0132,resume,49304,Hadoop,exact,1.0,214,220
SKILL_0178,resume,49304,Data Engineering,exact,1.0,232,248
SKILL_0132,resume,49304,Hadoop,exact,1.0,250,256
SKILL_0132,resume,49304,Hadoop,exact,1.0,268,274
SKILL_0396,resume,49304,Java,alias,1.0,286,290
SKILL_0132,resume,49304,Hadoop,exact,1.0,291,297
SKILL_0396,resume,49304,Java,alias,1.0,309,313
SKILL_0396,resume,49304,Java,alias,1.0,325,329
SKILL_0272,resume,4214,Cisco,exact,1.0,0,5
SKILL_0315,resume,4214,Network engineering,exact,1.0,287,306
SKILL_0397,resume,40603,JavaScript,exact,1.0,76,86
SKILL_0436,resume,40603,AngularJS,alias,1.0,123,132
SKILL_0152,resume,40603,TypeScript,exact,1.0,160,170
SKILL_0495,resume,40603,NetBeans,alias,1.0,457,465
SKILL_0155,resume,40603,Algorithm,alias,1.0,498,507
SKILL_0001,resume,40603,C++,exact,1.0,570,573
SKILL_0397,resume,40603,JavaScript,exact,1.0,831,841
SKILL_0397,resume,40603,JavaScript,exact,1.0,853,863
SKILL_0396,resume,32387,Java,alias,1.0,564,568
SKILL_0145,resume,32387,Ruby,alias,1.0,621,625
SKILL_0031,resume,46073,Cyber Security,exact,1.0,0,14
SKILL_0031,resume,46073,Information Security,alias,1.0,22,42
SKILL_0031,resume,46073,IT Security,alias,1.0,44,55
SKILL_0031,resume,46073,Cyber Security,exact,1.0,68,82
SKILL_0031,resume,46073,Cyber Security,exact,1.0,93,107
SKILL_0031,resume,46073,IT Security,alias,1.0,117,128
SKILL_0031,resume,46073,IT Security,alias,1.0,138,149
SKILL_0408,resume,51623,data security,alias,1.0,213,226
SKILL_0156,resume,48989,Big data analysis,alias,1.0,0,17
SKILL_0132,resume,48989,Hadoop,exact,1.0,19,25
SKILL_0178,resume,48989,Data engineering,exact,1.0,37,53
SKILL_0441,resume,48989,ETL,alias,1.0,55,58
SKILL_0431,resume,48989,Cloud computing,alias,1.0,60,75
SKILL_0269,resume,48989,Agile development,exact,1.0,77,94
SKILL_0396,resume,48989,Java,alias,1.0,96,100
SKILL_0254,resume,48989,Big data,alias,1.0,152,160
SKILL_0132,resume,48989,Hadoop,exact,1.0,161,167
SKILL_0254,resume,48989,Big data,alias,1.0,179,187
SKILL_0132,resume,48989,Hadoop,exact,1.0,188,194
SKILL_0132,resume,48989,Hadoop,exact,1.0,206,212
SKILL_0132,resume,48989,Hadoop,exact,1.0,224,230
SKILL_0396,resume,48989,Java,alias,1.0,242,246
SKILL_0396,resume,48989,Java,alias,1.0,258,262
SKILL_0170,resume,18924,computer science,exact,1.0,53,69
SKILL_0397,resume,22351,Javascript,exact,1.0,24,34
SKILL_0396,resume,12692,Java,alias,1.0,21,25
SKILL_0546,resume,12692,Web Services,exact,1.0,39,51
SKILL_0495,resume,12692,IDE,alias,1.0,94,97
SKILL_0396,resume,12692,JAVA,alias,1.0,203,207
SKILL_0511,resume,20022,Project Management,exact,1.0,0,18
SKILL_0511,resume,892,Project management,exact,1.0,61,79
SKILL_0400,resume,892,Python,alias,1.0,273,279
SKILL_0180,resume,892,Data mining,exact,1.0,425,436
SKILL_0254,resume,892,Data analysis,alias,1.0,450,463
SKILL_0111,resume,46945,Risk Management,exact,1.0,0,15
SKILL_0031,resume,46945,Cyber Security,exact,1.0,17,31
SKILL_0031,resume,46945,Information Security,alias,1.0,39,59
SKILL_0031,resume,46945,Cybersecurity,alias,1.0,70,83
SKILL_0304,resume,433,Disaster Recovery,alias,1.0,207,224
SKILL_0441,resume,433,ETL,alias,1.0,254,257
SKILL_0315,resume,52223,Network Architecture,alias,1.0,0,20
SKILL_0511,resume,52223,Project Management,exact,1.0,57,75
SKILL_0272,resume,52223,Cisco,exact,1.0,235,240
SKILL_0272,resume,52223,Cisco,exact,1.0,602,607
SKILL_0397,resume,3930,JavaScript,exact,1.0,45,55
SKILL_0391,resume,3930,Agile,alias,1.0,96,101
SKILL_0277,resume,1041,Jenkins,alias,1.0,227,234
SKILL_0615,resume,1041,plan,exact,1.0,1605,1609
SKILL_0400,resume,36617,Python,alias,1.0,24,30
SKILL_0396,resume,36617,Java,alias,1.0,32,36
SKILL_0396,resume,36617,Java,alias,1.0,307,311
SKILL_0268,resume,36617,ASP.net,exact,1.0,377,384
SKILL_0270,resume,36617,Tomcat,alias,1.0,570,576
SKILL_0391,resume,36617,Agile,alias,1.0,592,597
SKILL_0391,resume,36617,SCRUM,alias,1.0,599,604
SKILL_0495,resume,36617,IDE,alias,1.0,742,745
SKILL_0495,resume,36617,NetBeans,alias,1.0,766,774
SKILL_0153,resume,36617,Visual Studio,alias,1.0,792,805
SKILL_0145,resume,36617,Ruby,alias,1.0,813,817
SKILL_0141,resume,36617,PHP,exact,1.0,950,953
SKILL_0277,resume,36617,Jenkins,alias,1.0,1051,1058
SKILL_0436,resume,36617,ColdFusion,alias,1.0,1060,1070
SKILL_0266,resume,36617,AJAX,exact,1.0,1195,1199
SKILL_0400,resume,36617,Python,alias,1.0,1289,1295
SKILL_0400,resume,36617,Python,alias,1.0,1320,1326
SKILL_0400,resume,36617,Python,alias,1.0,1338,1344
SKILL_0400,resume,36617,Python,alias,1.0,1356,1362
SKILL_0400,resume,36617,Python,alias,1.0,1378,1384
SKILL_0396,resume,36617,Java,alias,1.0,1396,1400
SKILL_0031,resume,29943,IT Security,alias,1.0,15,26
SKILL_0111,resume,29943,Risk Assessment,alias,1.0,63,78
SKILL_0032,resume,29943,Data Privacy,alias,1.0,114,126
SKILL_0408,resume,29943,Data Security,alias,1.0,610,623
SKILL_0527,resume,40920,CSS,alias,1.0,8,11
SKILL_0397,resume,40920,JavaScript,exact,1.0,25,35
SKILL_0511,resume,40920,Project management,exact,1.0,124,142
SKILL_0436,resume,40920,Subversion,alias,1.0,234,244
SKILL_0532,resume,40920,Git,alias,1.0,246,249
SKILL_0396,resume,32715,Java,alias,1.0,0,4
SKILL_0397,resume,32715,JavaScript,exact,1.0,37,47
SKILL_0142,resume,32715,Perl,exact,1.0,49,53
SKILL_0534,resume,32715,UML,alias,1.0,55,58
SKILL_0527,resume,32715,CSS,alias,1.0,292,295
SKILL_0266,resume,32715,AJAX,exact,1.0,302,306
SKILL_0153,resume,32715,.Net,alias,1.0,312,316
SKILL_0396,resume,32715,Java,alias,1.0,380,384
SKILL_0142,resume,32715,PERL,exact,1.0,396,400
SKILL_0495,resume,32715,Netbeans,alias,1.0,438,446
SKILL_0532,resume,32715,Git,alias,1.0,488,491
SKILL_0277,resume,32715,Jenkins,alias,1.0,602,609
SKILL_0396,resume,32715,Java,alias,1.0,728,732
SKILL_0396,resume,32715,Java,alias,1.0,750,754
SKILL_0396,resume,32715,Java,alias,1.0,772,776
SKILL_0396,resume,32715,Java,alias,1.0,788,792
SKILL_0396,resume,32715,Java,alias,1.0,810,814
SKILL_0391,resume,7824,Agile,alias,1.0,183,188
SKILL_0511,resume,7824,Project Management,exact,1.0,271,289
SKILL_0511,resume,7824,project management,exact,1.0,377,395
SKILL_0254,resume,7824,data analysis,alias,1.0,589,602
SKILL_0180,resume,7824,data mining,exact,1.0,621,632
SKILL_0254,resume,7824,data analysis,alias,1.0,840,853
SKILL_0396,resume,30846,java,alias,1.0,0,4
SKILL_0546,resume,30846,web services,exact,1.0,31,43
SKILL_0277,resume,30846,jenkins,alias,1.0,141,148
SKILL_0391,resume,30846,agile,alias,1.0,157,162
SKILL_0396,resume,30846,java,alias,1.0,247,251
SKILL_0396,resume,30846,Java,alias,1.0,300,304
SKILL_0396,resume,30846,Java,alias,1.0,316,320
SKILL_0527,resume,23470,CSS,alias,1.0,104,107
SKILL_0397,resume,23470,JavaScript,exact,1.0,109,119
SKILL_0152,resume,23470,TypeScript,exact,1.0,130,140
SKILL_0397,resume,23470,JavaScript,exact,1.0,334,344
SKILL_0436,resume,23470,AngularJS,alias,1.0,361,370
SKILL_0353,resume,23470,strategic thinking,alias,1.0,421,439
SKILL_0269,resume,23470,Agile development,exact,1.0,448,465
SKILL_0391,resume,23470,Scrum,alias,1.0,470,475
SKILL_0152,resume,23470,TypeScript,exact,1.0,543,553
SKILL_0397,resume,23470,JavaScript,exact,1.0,558,568
SKILL_0031,resume,11012,Cyber Security,exact,1.0,0,14
SKILL_0031,resume,11012,Cyber Security,exact,1.0,135,149
SKILL_0396,resume,21570,JAVA,alias,1.0,73,77
SKILL_0397,resume,21570,JavaScript,exact,1.0,150,160
SKILL_0266,resume,21570,AJAX,exact,1.0,183,187
SKILL_0436,resume,21570,AngularJS,alias,1.0,204,213
SKILL_0391,resume,21570,Agile,alias,1.0,309,314
SKILL_0391,resume,21570,Scrum,alias,1.0,315,320
SKILL_0396,resume,21570,Java,alias,1.0,416,420
SKILL_0436,resume,21570,AngularJS,alias,1.0,501,510
SKILL_0436,resume,21570,AngularJS,alias,1.0,563,572
SKILL_0546,resume,21570,web services,exact,1.0,684,696
SKILL_0546,resume,21570,web services,exact,1.0,771,783
SKILL_0442,resume,21570,Data Models,exact,1.0,1204,1215
SKILL_0396,resume,21570,Java,alias,1.0,1222,1226
SKILL_0396,resume,21570,Java,alias,1.0,1315,1319
SKILL_0532,resume,21570,Git,alias,1.0,1500,1503
SKILL_0270,resume,21570,Apache Tomcat,exact,1.0,1682,1695
SKILL_0266,resume,21570,Ajax,exact,1.0,1782,1786
SKILL_0397,resume,21570,JavaScript,exact,1.0,1793,1803
SKILL_0436,resume,21570,AngularJS,alias,1.0,1813,1822
SKILL_0495,resume,21570,IDE,alias,1.0,1843,1846
SKILL_0495,resume,21570,NetBeans,alias,1.0,1898,1906
SKILL_0396,resume,21570,Java,alias,1.0,2012,2016
SKILL_0396,resume,21570,Java,alias,1.0,2064,2068
SKILL_0396,resume,21570,Java,alias,1.0,2084,2088
SKILL_0396,resume,21570,Java,alias,1.0,2116,2120
SKILL_0396,resume,21570,Java,alias,1.0,2139,2143
SKILL_0031,resume,48254,IT Security,alias,1.0,15,26
SKILL_0111,resume,48254,Risk Assessment,alias,1.0,63,78
SKILL_0032,resume,48254,Data Privacy,alias,1.0,114,126
SKILL_0408,resume,48254,Data Security,alias,1.0,610,623
SKILL_0272,resume,53873,Cisco systems,alias,1.0,0,13
SKILL_0511,resume,7878,project management,exact,1.0,137,155
SKILL_0031,resume,7878,IT security,alias,1.0,179,190
SKILL_0304,resume,7878,disaster recovery,alias,1.0,215,232
SKILL_0511,resume,7057,project management,exact,1.0,0,18
SKILL_0436,resume,7057,PowerShell,alias,1.0,247,257
SKILL_0436,resume,7057,cURL,alias,1.0,259,263
SKILL_0431,resume,7057,CLOUD Computing,alias,1.0,265,280
SKILL_0254,resume,7057,statistical analysis,alias,1.0,310,330
SKILL_0441,resume,2618,ETL,alias,1.0,197,200
SKILL_0304,resume,2618,Disaster Recovery,alias,1.0,228,245
SKILL_0111,resume,2618,Risk Management,exact,1.0,327,342
SKILL_0111,resume,2618,Risk Assessment,alias,1.0,344,359
SKILL_0391,resume,19387,Agile,alias,1.0,94,99
SKILL_0427,resume,19387,Business Process Modeling,alias,1.0,112,137
SKILL_0153,resume,19387,VB.Net,alias,1.0,159,165
SKILL_0180,resume,19387,Data Mining,exact,1.0,197,208
SKILL_0304,resume,44547,Disaster Recovery,alias,1.0,320,337
SKILL_0615,resume,44547,Plan,exact,1.0,425,429
SKILL_0511,resume,6689,Project Management,exact,1.0,0,18
SKILL_0391,resume,6689,Agile,alias,1.0,349,354
SKILL_0441,resume,21117,ETL,alias,1.0,148,151
SKILL_0031,resume,10455,Cyber Security,exact,1.0,0,14
SKILL_0111,resume,10455,Risk Management,exact,1.0,15,30
SKILL_0031,resume,10455,Cybersecurity,alias,1.0,32,45
SKILL_0031,resume,10455,Cybersecurity,alias,1.0,60,73
SKILL_0031,resume,10455,Cybersecurity,alias,1.0,88,101
SKILL_0031,resume,10455,Cybersecurity,alias,1.0,112,125
SKILL_0031,resume,10455,Cybersecurity,alias,1.0,137,150
SKILL_0111,resume,10455,Risk Management,exact,1.0,268,283
SKILL_0183,resume,10455,Data Warehouse,exact,1.0,438,452
SKILL_0327,resume,10455,COBOL,exact,1.0,585,590
SKILL_0511,resume,10455,Project Management,exact,1.0,627,645
SKILL_0031,resume,10455,Cyber Security,exact,1.0,667,681
SKILL_0511,resume,7416,Project Management,exact,1.0,3,21
SKILL_0361,resume,7416,Lean Six Sigma,alias,1.0,29,43
SKILL_0111,resume,7416,Risk management,exact,1.0,126,141
SKILL_0391,resume,7416,Agile,alias,1.0,186,191
SKILL_0527,resume,54263,CSS,alias,1.0,463,466
SKILL_0397,resume,54263,JavaScript,exact,1.0,480,490
SKILL_0400,resume,54263,Python,alias,1.0,605,611
SKILL_0142,resume,54263,Perl,exact,1.0,623,627
SKILL_0400,resume,54263,Python,alias,1.0,629,635
SKILL_0141,resume,54263,PHP,exact,1.0,647,650
SKILL_0615,resume,48437,plan,exact,1.0,116,120
SKILL_0111,resume,48437,Risk assessment,alias,1.0,211,226
SKILL_0031,resume,48437,IT Security,alias,1.0,272,283
SKILL_0031,resume,48437,IT Security,alias,1.0,317,328
SKILL_0400,resume,17966,Python,alias,1.0,0,6
SKILL_0001,resume,17966,C++,exact,1.0,154,157
SKILL_0254,resume,17966,BIG DATA,alias,1.0,159,167
SKILL_0397,resume,17966,JavaScript,exact,1.0,194,204
SKILL_0546,resume,17966,Web Services,exact,1.0,214,226
SKILL_0277,resume,17966,Jenkins,alias,1.0,457,464
SKILL_0392,resume,17966,System Integration,alias,1.0,515,533
SKILL_0391,resume,17966,Agile,alias,1.0,640,645
SKILL_0391,resume,17966,Scrum,alias,1.0,647,652
SKILL_0436,resume,17966,ColdFusion,alias,1.0,716,726
SKILL_0266,resume,17966,AJAX,exact,1.0,728,732
SKILL_0400,resume,17966,Python,alias,1.0,756,762
SKILL_0400,resume,17966,Python,alias,1.0,774,780
SKILL_0400,resume,17966,Python,alias,1.0,792,798
SKILL_0400,resume,17966,Python,alias,1.0,810,816
SKILL_0396,resume,17966,Java,alias,1.0,828,832
SKILL_0207,resume,4030,Information Architecture,exact,1.0,0,24
SKILL_0153,resume,4030,Visual Studio,alias,1.0,71,84
SKILL_0527,resume,4030,CSS,alias,1.0,108,111
SKILL_0397,resume,4030,Javascript,exact,1.0,125,135
SKILL_0207,resume,42011,Information Architecture,exact,1.0,33,57
SKILL_0532,resume,42011,Git,alias,1.0,109,112
SKILL_0527,resume,42011,CSS,alias,1.0,185,188
SKILL_0397,resume,42011,JavaScript,exact,1.0,190,200
SKILL_0397,resume,42011,JavaScript,exact,1.0,245,255
SKILL_0031,resume,45936,Cyber security,exact,1.0,0,14
SKILL_0031,resume,45936,information security,alias,1.0,24,44
SKILL_0111,resume,45936,Risk Assessment,alias,1.0,113,128
SKILL_0031,resume,45936,Cyber Security,exact,1.0,159,173
SKILL_0031,resume,45936,Cyber Security,exact,1.0,249,263
SKILL_0031,resume,45936,Information Security,alias,1.0,273,293
SKILL_0132,resume,31993,Hadoop,exact,1.0,0,6
SKILL_0270,resume,31993,Apache Tomcat,exact,1.0,97,110
SKILL_0532,resume,31993,Git,alias,1.0,123,126
SKILL_0396,resume,31993,Java,alias,1.0,220,224
SKILL_0335,resume,31993,Scala,exact,1.0,230,235
SKILL_0128,resume,31993,C#,exact,1.0,237,239
SKILL_0001,resume,31993,C++,exact,1.0,243,246
SKILL_0397,resume,31993,JavaScript,exact,1.0,248,258
SKILL_0326,resume,31993,ABAP,exact,1.0,260,264
SKILL_0145,resume,31993,Ruby,alias,1.0,268,272
SKILL_0132,resume,31993,Hadoop,exact,1.0,346,352
SKILL_0132,resume,31993,Hadoop,exact,1.0,386,392
SKILL_0132,resume,31993,Hadoop,exact,1.0,404,410
SKILL_0396,resume,31993,Java,alias,1.0,412,416
SKILL_0207,resume,22854,Information Architecture,exact,1.0,60,84
SKILL_0511,resume,23461,Project Management,exact,1.0,287,305
SKILL_0031,resume,11736,Cyber Security,exact,1.0,179,193
SKILL_0436,resume,42161,AngularJS,alias,1.0,173,182
SKILL_0266,resume,42161,AJAX,exact,1.0,187,191
SKILL_0436,resume,42161,AngularJS,alias,1.0,676,685
SKILL_0266,resume,42161,AJAX,exact,1.0,710,714
SKILL_0436,resume,42161,AngularJS,alias,1.0,809,818
SKILL_0391,resume,42161,Agile,alias,1.0,891,896
SKILL_0397,resume,42161,JavaScript,exact,1.0,1187,1197
SKILL_0397,resume,42161,JavaScript,exact,1.0,1240,1250
SKILL_0436,resume,42161,Subversion,alias,1.0,1429,1439
SKILL_0270,resume,42161,Apache Tomcat,exact,1.0,1545,1558
SKILL_0141,resume,42161,PHP,exact,1.0,1683,1686
SKILL_0396,resume,42161,java,alias,1.0,1771,1775
SKILL_0155,resume,42161,algorithms,exact,1.0,1790,1800
SKILL_0155,resume,42161,algorithm,alias,1.0,1924,1933
SKILL_0396,resume,42161,Java,alias,1.0,1968,1972
SKILL_0278,resume,42161,Matlab,exact,1.0,2170,2176
SKILL_0615,resume,1316,plan,exact,1.0,2246,2250
SKILL_0272,resume,30020,Cisco,exact,1.0,73,78
SKILL_0475,resume,30020,DNS,alias,1.0,88,91
SKILL_0391,resume,36384,Agile,alias,1.0,197,202
SKILL_0546,resume,36384,Web Services,exact,1.0,218,230
SKILL_0441,resume,36384,ETL,alias,1.0,537,540
SKILL_0177,resume,36384,Data Analytics,exact,1.0,542,556
SKILL_0400,resume,36384,Python,alias,1.0,613,619
SKILL_0400,resume,36384,Python,alias,1.0,631,637
