id,title,company,location_raw,tagsAndSkills
100925031800,Finance Fresher - Global Trade Operations - Ghansoli 3d party payroll,Mizuho Global Services,"Thane, Navi Mumbai, Mumbai (All Areas)","trade operations,fresher,Finance,global trade operations,Payroll,3D,Trade,Trade finance"
90925017924,Area Business Manager - Consumer Finance,Orra Fine Jewellery,"Mumbai Suburban, Indore","Team Handling,btl,Retail Business,B2C Marketing,Retail Marketing,area manager,Btl Marketing,Abm"
80925016326,Senior Consultant - Funds Research,Crisil,Mumbai,"due diligence,client engagement,analytical,presentation skills,investment,product analysis,equity,research"
71024018785,Team Leader For Customer Service Team @ ICICI Lombard Vashi,ICICI Lombard,"Thane, Navi Mumbai, Mumbai (All Areas)","Team Leader,Inbound Process,Customer Service,Call Center Operations,Bpo Customer Service,Team handling,Customer Relationship Manager,Team Leadership"
70825029583,Area Academic Manager- Mumbai,Tata Classedge,Mumbai,"training,classroom observation,renewal,academic excellence,pedagogy,lesson planning,Teacher Training,academic support"
70525007862,Group Product Manager - Respiratory,Zuventus Healthcare,"Navi Mumbai, Mumbai (All Areas)","Product Management,GPM,Management,Group Product Management,Respiratory"
70125013932,Hiring- Trainee Reviewer- Pan India,Bolt-on Global Solutions  Services Private Limite,Remote,"English,US Shift,listening skills,good communication skills,Transcription,Content Editing,Proof Reading,Grammar"
60925007927,Junior Manager / Assistant Manager - TA & Business Partnering,Muthoot FinCorp (MFL),Mumbai(Sakinaka),"Sourcing,Talent Acquisition,Mass Hiring,Bulk Hiring,Team Handling,Volume Hiring,Talent Management,Attrition"
60625023090,International Process Trainer,Teleperformance (TP),"Mumbai Suburban, Goregaon","Customer Service Training,TNA,TNI,Product Training,TTT,Process Training,Behavioural Training,Soft Skills Training"
51224007167,Customer Service Executive (International Email Process) | Hybrid,Explore 360 Hr Solutions,"Hybrid - Thane, Navi Mumbai, Mumbai (All Areas)","International Chat Process,US Process,Blended Process,Email Support,Customer Service,Email,Non Voice Process,International Non Voice"
40925011560,Hiring For Banca Channel -| | Bandhan Bank,Kotak Life Insurance,"Navi Mumbai, Ahmedabad, Rajkot","Sales,Tied Channel,Banca,Banking And Insurance,Agency Channel,Alternate Channel,Agency,Life Insurance"
40825015897,Stock Manager,KGK Group,Mumbai,"Inventory Management,excel,Stock Report,Stock Reconciliation,Stock Management,Stock Control,Advanced Excel,Stock Inventory"
40825008257,Sales Executive,Decorpot,Mumbai(Thane East),"Product Presentation,B2C Sales,Interior Sales,Client Handling,Interpersonal Skills,Modular Kitchen,Verbal Communication,Quotation"
40825003964,Urgent opening For Packaging Officer with Navneet Education Ltd- Vira.,Navneet Education,Mumbai Suburban,"Packaging Development,Packaging,Education,Development"
31025910111,Network Administrator L2,CMS It Services,Navi Mumbai,"bgp,cisco,ospf,vpn,fortinet,checkpoint,switching,nexus"
31025910073,Network L3 Professional,CMS It Services,Navi Mumbai,"switching,nexus,bgp,vlan,ospf,eigrp,enterprise structure,lsmw"
31025502988,"Senior Product Assessor, Active Devices",SGS India,Mumbai,"Service delivery,CVS,Medical devices,Work permit,Healthcare,MDA,Monitoring,Technical documentation"
31025502922,Structuring Professionals,Nomura,Mumbai,"global operations,Publishing,Wealth management,Bloomberg,Quantitative research,Investment banking,Investment management,Information technology"
31025502921,Quants Professionals,Nomura,Mumbai,"Computer science,global operations,C++,Wealth management,Bloomberg,Quantitative research,Investment banking,Information technology"
31025502530,"Associate Engineer, Systems Support",Affinity Global Advertising,Mumbai,"Linux,Networking,desktop troubleshooting,Inventory management,Antivirus,Windows,WiFi,Adobe"
31025502495,Talent Acquisition Resourcer Professionals,Mott Macdonald,Mumbai,"Service level,SAP,Compliance,Talent acquisition,Time management,Agile,Medical insurance,professional services"
31025502493,Senior Project Controller,Mott Macdonald,Mumbai,"Automation,Usage,Diversity and Inclusion,Agile,Consultancy,power bi,Business management,Medical insurance"
31025502491,Principal BIM Coordinator,Mott Macdonald,Mumbai,"ISO,Coding,Diversity and Inclusion,CAD,Bim,Engineering Manager,Autodesk,Management"
31025502136,Business Manager,Wartsila,"Mumbai, Navi Mumbai","SUB,Usage,SAP,Sales,Senior management,MS Office tools,Stakeholder management,Continuous improvement"
31025502001,Officer Sales,Axis Bank,Mumbai,"bde,transformers,sap,rhino,mql,business development,matrix,distribution"
31025501956,Business Development Associate,Axis Bank,Mumbai,"bde,cold calling,business development,business development management,financial services,corporate sales,sales,marketing"
31025501871,Assistant Manager - People Acquisition -,Nexdigm (SKP),Mumbai,"team management,customer service,business development,sales,strategic planning,business administration,marketing,client relationship management"
31025501657,Senior Analyst - Underwriting,Firstsource,Mumbai,"insurance,risk management,team management,credit analysis,health insurance,us healthcare,business analysis,mortgage underwriting"
31025501656,Assistant Manager - FP & A,Firstsource,Mumbai,"financial analysis,accounts payable,mis reporting,forecasting,business finance,variance analysis,auditing,accounting"
31025501237,Investment Bank Graduate Analyst Expert Programme 2026,Barclays,Mumbai,"insurance,financial analysis,investment banking,customer service,investment,banking operations,accounting,financial services"
31025501150,HR-HR Operations,Nomura,Mumbai,"Leadership development,Data management,HR operations,Focus,HR,Advanced Excel,Training and Development,Management"
31025501032,Lead Strategy & Transformation,Henkel Jebel Ali,"Mumbai, Navi Mumbai","Excel,MS project,Agile scrum,Senior management,Project management,Finance,Medical insurance,Powerpoint"
31025500382,Regional Tax Analyst - IDS,Mott Macdonald,Mumbai,"Tax Analyst,Automation,Relationship building,Diversity and Inclusion,Agile,International taxation,Appeals,Medical insurance"
31025500283,WBO: RFRC - Trade Specialist - ORM,Axis Bank,Mumbai,"Retail,Automation,Forex,Usage,Process control,Reconciliation,Team Leader,Operations"
31025500278,Treasury & Markets: ALM - Deposits Team Member,Axis Bank,Mumbai,"Market analysis,Retail,Wholesale banking,Mutual funds,Focus,Retail branch banking,Monitoring,Foreign exchange"
31025500272,RO:BPCS- Support Team,Axis Bank,Mumbai,"Training,Bpcs,Branch operations,Banking,Regulatory compliance,Management,Operations,Monitoring"
31025500265,Retail Operations: Axis Phone Banking Officer,Axis Bank,Mumbai,"Loans,Usage,Sales,Customer satisfaction,Process efficiency,Phone banking,Employee engagement,Retail operations"
31025500262,RB-LS:Service RM - Corporate Salary,Axis Bank,Mumbai,"Lead generation,Forex,Sales,Customer satisfaction,Corporate,Banking,PWD,Financial services"
31025500247,RB - Cards: Portfolio Manager,Axis Bank,Mumbai,"Retail,Merchant acquiring,Competitor analysis,Banking,Billing,Credit cards,Technology marketing,Performance analysis"
31025500245,RB - Affluent Business:Senior Partner,Axis Bank,Mumbai,"Estate Planning,Wealth management,Networking,IRDA,Relationship building,Finance,Business management,Research"
31025500237,Human Resources:Talent Acquisition COE Team,Axis Bank,Mumbai,"Career development,Talent acquisition,Staffing,HR,Training and Development,Talent management,Continuous improvement,PWD"
31025500235,CBG:Secured Products Team,Axis Bank,Mumbai,"Product management,Customer acquisition,Promotional campaigns,Commercial banking,Business planning,Strategic planning,Cash management,Technology marketing"
31025500234,CBG:Sales Manager - OM - Working Capital,Axis Bank,Mumbai,"Lead generation,Team management,Sales,Customer satisfaction,Commercial banking,SMS,Cash management,Customer service"
31025500195,Branch:Branch Relationship Officer,Axis Bank,Mumbai,"Loans,Networking,Branch banking,Relationship building,Anti money laundering,Customer service,Customer engagement,Internet banking"
31025500155,Branch:Branch Operations Head,Axis Bank,Mumbai,"Branch Operations Head,Branch banking,External audit,Branch operations,Anti money laundering,Banking,RTGS,Customer service"
31025500151,Branch:Branch Head,Axis Bank,Mumbai,"Branch Head,Branch banking,Bfsi,Branch operations,Banking,Customer service,Customer engagement,Revenue generation"
31025500126,Bharat Banking:Relationship Manager - Farmer Funding,Axis Bank,Mumbai,"Statistical analysis,Bfsi,Customer satisfaction,Finance,Banking,Relationship,Technology marketing,Customer service"
31025500124,Bharat Banking:Product Manager,Axis Bank,Mumbai,"Product management,Customer acquisition,Promotional campaigns,Sales,Business planning,Brand awareness,Technology marketing,New product development"
31025500119,AxisPhone:Customer Service specialist - Voice,Axis Bank,Mumbai,"Loans,Usage,Sales,Customer satisfaction,Process efficiency,Employee engagement,Retail operations,Customer service"
31025500048,Lead Strategy & Transformation,Henkel Adhesives,"Mumbai, Navi Mumbai","Excel,MS project,Agile scrum,Senior management,Project management,Finance,Medical insurance,Powerpoint"
31025019460,Walk-in Drive Home Loan,Axis Bank,"Mumbai(Matunga +7), Mumbai Suburban","Sales,Mortgage Loans,Home Loan Sales,Sales Executive Activities,Loan Against Property,Housing Finance,Home loans,Loan Sales"
31025019449,Inspector - OGC operations (Third party Payroll),SGS India,"Thane, Panvel, Navi Mumbai","Oil And Gas,inspector,Refinery,Petrochemical,Operations,Oil,Gas,Payroll"
31025018595,AGM / DGM - Sourcing Sales (SOBO Market),SOBHA,"Mumbai, Mumbai Suburban, Mumbai (All Areas)","Sales,Luxury Sales,Real Estate,Channel Sales,Business Development,Channel Management,Real Estate Sales,Residential Sales"
31025012279,National Sales Manager,ALL Time Plastics,Mumbai Suburban,"General Trade,National Sales,Distribution Management,Distribution Development,Distribution Network,Business Development,Distribution Channel Sales,General Trade Sales"
31025011655,Derivatives Dealer,AnandRathi,Mumbai(Bandra),"Derivatives Trading,Derivatives,Equity Derivatives,Trading,Dealing,Equity"
31025009082,"STAR Health Insurance Sales, Voice Process Sal Upto 30k",Star Health Insurance,"Mumbai(Andheri East +2), Mumbai Suburban, Mumbai (All Areas)","Telesales,Voice Process,General Insurance,Outbound Sales,Health Insurance,Inbound Process,BPO,Inbound Customer Service"
31025009009,Outbound Telesales Executive - Star Health Insurance @Mumbai,Star Health Insurance,"Mumbai(Mumbai Central +2), Thane, Mumbai (All Areas)","Outbound Process,Bpo Voice,Insurance,Telecalling,Customer Care,Inbound Customer Service,Customer Service,Banking Process"
31025008822,Immediate Joining For Telesales Executive -  Insurance Sales,Star Health Insurance,"Mumbai, Mumbai Suburban, Mumbai (All Areas)","Customer Service,Telesales,Voice Support,Customer Care,Health Insurance,Inbound Process,BPO,Life Insurance"
31025008570,STAR Health Insurance Sales (Sal Upto 30k).......Immediate Joining !,Star Health Insurance,"Mumbai(Kanjurmarg +6), Mumbai Suburban, Mumbai (All Areas)","Telesales,Customer Support,Sales Process,Insurance,Health Insurance,Inbound Process,BPO,Customer Service"
31025007808,HRBP - Lower Parel (Offroll),Adecco India,Navi Mumbai,"HR Admin,HRBP,Recruitment,HR administration,Administration,Hrsd"
31025007114,HR Coordinator - Benefits/Complaint (Employee Life Cycle) For 9 Months,Adecco India,Navi Mumbai,"Grievance Handling,Insurace Claim,Complaint Handling,Employee Life Cycle,Complaint Management,Grievance Management,Management,Claims"
31025005339,CSAT Associate (Customer Execellence),Raymond Realty,"Thane, Navi Mumbai, Mumbai (All Areas)","Telecalling,Telesales,customer feedback,Calling,Customer Care,Outbound Calling,CSAT,Feedback"
31025005005,Walk in drive Freshers - Admin Executive - Travel Desk,JM Financial Home Loans,Mumbai(Borivali East),"Good Communication Skill,MIS Preparation,Administration,Travel,MIS,Travel desk,Communication skills,Desk"
31025002424,Product Manager (Cardio Diabetes),Sun Pharma,Mumbai,"product strategy,analytical,pharma marketing,marketing strategies,advertising,media,tools,cardiology"
31025002384,HR Executive - Exit Formalities  @ Ghansoli (Adecco Payroll),Adecco India,Navi Mumbai,"Final Settlement,Exit Management,Exit Interview,Separation,Full And Final Settlement,F&F,Management,Hrsd"
31025002273,Head - Settlement Operation,AXIS DIRECT,Navi Mumbai,"settlement operations,Stock Market Operations,Depository Operations,Capital Market Operations,Depository,Risk Control,Settlements,Clearing Operations"
30725029641,Process Trainer || Malad Mumbai,Teleperformance (TP),"Mumbai, Goregaon, Mumbai (All Areas)","BPO,process training,Claims,Adjudication,Insurance,Customer Service Training,Training Analysis,Behavioural Training"
30725029624,Manager - Assurance- NON FS (Mumbai),BDO India,Mumbai,"Statutory Audit,Financial Statements,Assurance,Stat Audit,Audit Assurance,CARO,ICFR,External Audit"
30725029151,"Required -Technology Solution Architect - Mumbai ,Delhi and Bangalore",ValuePoint,Mumbai,"Netskope,Trend Micro,Zscaler,EDP,Forcepoint,Dlp,Requisition,Trend"
30625024341,Scientist 1 - Formulation Development Regulated Market (EU/UK/Canada),Titan Laboratories,Navi Mumbai,"Formulation Development,Solid Orals,Scale Up,Qbd,Scientist,Regulated Market,Literature Search,Doe"
30525006785,Senior Manage - Collection (Tele collection),Conneqt,Navi Mumbai,"Collections,Tele Collection,Collection management,Senior,Management,Senior management"
21025008047,General Manager - Communications,Otis,Hybrid - Mumbai(Malad West),"Crisis Communications,Public relations,Internal Communication,Digital Communication,External Communications,Branding,Strategic Communication,External Communication"
20925021795,Medical Officer- Non Medical,Medi Assist,Mumbai(Andheri East),"Claims Management,Claim Settlement,Claims Adjudication,Claims Processing,Mediclaim,Nursing,TPA,Bpt"
11025921947,Backup Admin,CMS It Services,Navi Mumbai,"data domain,commvault,emc networker,emc,netapp,backup management,san,nas"
11025921946,O365 L2 Professional,CMS It Services,Navi Mumbai,"customer service,user provisioning,troubleshooting,azure active directory,adfs,smtp,rbac,dns"
11025921620,Voice Administrator,CMS It Services,Navi Mumbai,"ip protocols,call manager,cisco,ip phones,troubleshooting,switching,cisco unified communications,ucce"
11025921618,Backup Administrator L2,CMS It Services,Navi Mumbai,"vmware,backup software,commvault,tape libraries,netbackup,avamar,san,nas"
11025916192,Desktop Professional L1,CMS It Services,Navi Mumbai,"problem management,it service desk,technical support,incident management,itil,project management,operations management,team management"
11025916190,Storage Admin Professional,CMS It Services,Navi Mumbai,"ibm san,cisco,netapp,emc vmax,troubleshooting,emc clariion,vnx,emc vnx"
11025914699,Windows L2 Professional,CMS It Services,Navi Mumbai,"dns,esxi,active directory,windows server,dhcp,tcp,drs,vmware esx server"
11025914698,Webadmin Professional,CMS It Services,Navi Mumbai,"ssl,apache,linux,http,troubleshooting,nexus,apache tomcat,docker"
