skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/ef64005d-75bc-4597-8ed6-717edec5e55e,IT/Software - Software Development,A-occupation,optional,web designer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc,IT/Software - Software Development,A-occupation,optional,cloud software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/27b913f0-3c52-448b-ad27-fc6ef08fb326,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/6b3afb82-c4ea-4f14-be54-a757fb762663,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/85038d57-1fdd-40de-b908-2c005545a8c3,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/86f7126d-97fd-4da5-be96-d1cf6ecd54e6,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b0ac313d-de44-4344-ada6-76d2177b6d92,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/de0be6e8-644c-4cc9-9c8d-925dd98dda56,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333,IT/Software - Software Development,A-occupation,optional,user interface developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,IT/Software - Software Development,A-occupation,optional,ICT system developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,IT/Software - Software Development,A-occupation,optional,ICT system developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0f00f63f-3ab4-4057-b92f-500584b51757,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/23900e3d-06fa-424c-a5dc-c0ea42edde1e,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3af687cb-8c7a-46ea-a730-32dbaed040c6,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3cee858e-79e8-4a4b-b99f-93c7f735d58b,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/3d03c40c-1b83-4793-8902-2523f40af59e,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/42c3287f-5e50-4559-a2d1-2000c70e0aab,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/43ec6db6-33f7-449b-a566-5779a7e8997a,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/81b082fb-9a00-4660-976a-10c985979100,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/97bdd757-29d4-4126-92a6-07608825aa3b,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b8eb2517-37d8-43e6-9856-9c29d5c51fde,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/c5ed451b-ef39-47a3-aee7-8f5be0aa8431,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e043aeeb-78f5-4049-afbf-12bba52225bc,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/f88002a8-6355-4d33-9496-285c166ff375,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/f8e3425c-fe44-4ffb-bafe-0e20d91dadf4,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b769f524-0f25-44d7-8538-5c46710a040e,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/fdf15b35-9028-4acb-bfd2-43f00a015cd9,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/fe1c2b32-7fe9-4668-affa-07ff658a68cf,IT/Software - Software Development,A-occupation,optional,database developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/1557b114-8222-46d5-acff-d2838909c302,IT/Software - Software Development,A-occupation,optional,industrial mobile devices software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/ae6c1227-dd33-4df0-a64e-439cfdf948ea,IT/Software - Software Development,A-occupation,optional,ICT application developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,IT/Software - Software Development,A-occupation,optional,web developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,IT/Software - Software Development,A-occupation,optional,web developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,IT/Software - Software Development,A-occupation,optional,web developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,IT/Software - Software Development,A-occupation,optional,software architect,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,IT/Software - Software Development,A-occupation,optional,software architect,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,IT/Software - Software Development,A-occupation,optional,software architect,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,IT/Software - Software Development,A-occupation,optional,software architect,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,IT/Software - Software Development,A-occupation,optional,software architect,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,IT/Software - Software Development,A-occupation,optional,software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248,IT/Software - Software Development,A-occupation,optional,software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/65e58886-bd1e-4c5b-8ca5-8d9b353c8aa1,IT/Software - Software Development,A-occupation,optional,software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,IT/Software - Software Development,A-occupation,optional,software developer,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0cc9c234-f817-4f4c-908a-4d28fe3b0f4a,IT/Software - Software Development,A-occupation,optional,software manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5,IT/Software - Software Development,A-occupation,optional,software manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
